id,lon,lat,first_seen_at,last_seen_at,object_type
920308475228313,2.1618693,41.394905,2021-05-22T09:29:48+0000,2021-05-22T09:29:48+0000,panoptic
920308481894979,2.1615076,41.394978,2021-05-22T09:29:56+0000,2021-10-27T07:41:27+0000,panoptic
920308498561644,2.1602128,41.395718,2021-05-22T09:30:36+0000,2022-12-02T14:18:17+0000,panoptic
920308505228310,2.1611288,41.394936,2021-05-22T09:29:57+0000,2021-05-22T09:29:57+0000,panoptic
920308508561643,2.160675,41.39572,2021-05-22T09:30:30+0000,2021-05-22T09:30:30+0000,panoptic
920308521894975,2.160847,41.395157,2021-05-22T09:30:09+0000,2021-05-22T09:30:09+0000,panoptic
920308528561641,2.161252,41.39521,2021-05-22T09:30:12+0000,2021-05-22T09:30:12+0000,panoptic
920308531894974,2.160681,41.395718,2021-05-22T09:30:27+0000,2021-05-22T09:30:27+0000,panoptic
920308538561640,2.1601095,41.39576,2021-05-22T09:30:38+0000,2021-05-22T09:30:38+0000,panoptic
920308558561638,2.1609354,41.39509,2021-05-22T09:30:08+0000,2021-05-22T09:30:08+0000,panoptic
920308565228304,2.1602578,41.39585,2021-05-22T09:30:44+0000,2022-12-02T14:18:20+0000,panoptic
920308571894970,2.160051,41.395817,2021-05-22T09:30:39+0000,2021-05-22T09:30:39+0000,panoptic
920308575228303,2.1604037,41.39608,2021-05-22T09:30:52+0000,2021-10-27T07:41:42+0000,panoptic
920308588561635,2.1614575,41.39509,2021-05-22T09:30:04+0000,2021-05-22T09:30:04+0000,panoptic
920308598561634,2.1613288,41.395332,2021-05-22T09:30:11+0000,2021-05-22T09:30:11+0000,panoptic
920308605228300,2.160689,41.395752,2021-05-22T09:30:36+0000,2021-05-22T09:30:36+0000,panoptic
920308608561633,2.1608045,41.39519,2021-05-22T09:30:12+0000,2021-05-22T09:30:12+0000,panoptic
920308618561632,2.160482,41.395863,2021-05-22T09:30:41+0000,2021-05-22T09:30:41+0000,panoptic
920308625228298,2.1616573,41.39492,2021-05-22T09:29:56+0000,2021-05-22T09:29:56+0000,panoptic
920308628561631,2.1607525,41.395798,2021-05-22T09:30:28+0000,2021-05-22T09:30:28+0000,panoptic
920308631894964,2.160742,41.395245,2021-05-22T09:30:14+0000,2021-05-22T09:30:14+0000,panoptic
920308635228297,2.1602206,41.395634,2021-05-22T09:30:28+0000,2021-05-22T09:30:28+0000,panoptic
920308645228296,2.1607049,41.395763,2021-05-22T09:30:20+0000,2021-05-22T09:30:20+0000,panoptic
920308648561629,2.1617942,41.395016,2021-05-22T09:29:45+0000,2021-05-22T09:29:45+0000,panoptic
920308651894962,2.1603518,41.395653,2021-05-22T09:30:39+0000,2021-05-22T09:30:39+0000,panoptic
920308655228295,2.160735,41.395927,2021-05-22T09:30:46+0000,2021-05-22T09:30:46+0000,panoptic
920308661894961,2.1608267,41.39586,2021-05-22T09:30:38+0000,2021-05-22T09:30:38+0000,panoptic
920308665228294,2.1617932,41.394848,2021-05-22T09:29:59+0000,2021-05-22T09:29:59+0000,panoptic
920308668561627,2.16068,41.3957,2021-05-22T09:30:24+0000,2021-05-22T09:30:24+0000,panoptic
920308678561626,2.160598,41.395832,2021-05-22T09:30:41+0000,2021-05-22T09:30:41+0000,panoptic
920308681894959,2.1604886,41.39586,2021-05-22T09:30:37+0000,2021-05-22T09:30:37+0000,panoptic
920308685228292,2.161588,41.394966,2021-05-22T09:29:53+0000,2021-05-22T09:29:53+0000,panoptic
920308688561625,2.1607366,41.395355,2021-05-22T09:30:14+0000,2021-05-22T09:30:14+0000,panoptic
920308691894958,2.1607525,41.395798,2021-05-22T09:30:39+0000,2021-05-22T09:30:39+0000,panoptic
920308698561624,2.1601887,41.39536,2021-05-22T09:30:26+0000,2021-05-22T09:30:26+0000,panoptic
920308705228290,2.1606245,41.395905,2021-05-22T09:30:49+0000,2021-05-22T09:30:49+0000,panoptic
920308711894956,2.1605444,41.395817,2021-05-22T09:30:40+0000,2021-05-22T09:30:40+0000,panoptic
920308715228289,2.1619112,41.39488,2021-05-22T09:29:55+0000,2021-05-22T09:29:55+0000,panoptic
920308718561622,2.1606445,41.39575,2021-05-22T09:30:35+0000,2022-12-02T14:18:21+0000,panoptic
920308721894955,2.1614542,41.395233,2021-05-22T09:30:05+0000,2021-05-22T09:30:05+0000,panoptic
920308725228288,2.1600087,41.39586,2021-05-22T09:30:54+0000,2021-05-22T09:30:54+0000,panoptic
920308728561621,2.160238,41.395405,2021-05-22T09:30:26+0000,2021-05-22T09:30:26+0000,panoptic
920308731894954,2.160376,41.395683,2021-05-22T09:30:36+0000,2021-05-22T09:30:36+0000,panoptic
920308735228287,2.160455,41.39588,2021-05-22T09:30:29+0000,2022-12-02T14:18:20+0000,panoptic
920308741894953,2.162014,41.395042,2021-05-22T09:29:45+0000,2021-05-22T09:29:45+0000,panoptic
920308745228286,2.1608157,41.395596,2021-05-22T09:30:29+0000,2021-05-22T09:30:29+0000,panoptic
920308748561619,2.1600752,41.395874,2021-05-22T09:30:41+0000,2021-05-22T09:30:41+0000,panoptic
920308758561618,2.1610653,41.394985,2021-05-22T09:29:59+0000,2021-05-22T09:29:59+0000,panoptic
920308761894951,2.161519,41.395184,2021-05-22T09:29:53+0000,2021-05-22T09:29:53+0000,panoptic
920308765228284,2.1608155,41.395596,2021-05-22T09:30:26+0000,2021-05-22T09:30:26+0000,panoptic
920308768561617,2.160691,41.395756,2021-05-22T09:30:40+0000,2021-05-22T09:30:40+0000,trafficsign
